,Musicas,Palavras
2073,365-igrejas,Mas
2074,365-igrejas,se
2075,365-igrejas,for
2076,365-igrejas,me
2077,365-igrejas,parecendo
2078,365-igrejas,Que
2079,365-igrejas,os
2080,365-igrejas,meninos
2081,365-igrejas,vão
2082,365-igrejas,nascendo
2083,365-igrejas,Por
2084,365-igrejas,cada
2085,365-igrejas,uma
2086,365-igrejas,igreja
2087,365-igrejas,que
2088,365-igrejas,tem
2089,365-igrejas,lá
2090,365-igrejas,Sou
2091,365-igrejas,obrigado
2092,365-igrejas,a
2093,365-igrejas,comprar
2094,365-igrejas,minha
2095,365-igrejas,Passagem
2096,365-igrejas,pra
2097,365-igrejas,voltar
2098,365-igrejas,pra
2099,365-igrejas,"cá,"
2100,365-igrejas,não
2101,365-igrejas,é....
2102,365-igrejas,Numa
2103,365-igrejas,eu
2104,365-igrejas,me
2105,365-igrejas,batizei
2106,365-igrejas,Na
2107,365-igrejas,segunda
2108,365-igrejas,eu
2109,365-igrejas,me
